year,race_name,lap_number,driver_id,position,lap_time
2023,Monaco Grand Prix,70,leclerc,6,92.309
2023,Monaco Grand Prix,70,gasly,7,91.098
2023,Monaco Grand Prix,70,sainz,8,92.13
2023,Monaco Grand Prix,70,norris,9,88.512
2023,Monaco Grand Prix,70,piastri,10,88.82
2023,Monaco Grand Prix,70,bottas,11,92.495
2023,Monaco Grand Prix,70,de_vries,12,91.636
2023,Monaco Grand Prix,70,zhou,13,90.405
2023,Monaco Grand Prix,70,albon,14,90.63
2023,Monaco Grand Prix,70,tsunoda,15,93.923
2023,Monaco Grand Prix,70,hulkenberg,16,100.947
2023,Monaco Grand Prix,70,perez,17,118.066
2023,Monaco Grand Prix,70,sargeant,18,118.263
2023,Monaco Grand Prix,70,kevin_magnussen,19,101.85300000000001
2023,Monaco Grand Prix,71,max_verstappen,1,90.363
2023,Monaco Grand Prix,71,alonso,2,91.057
2023,Monaco Grand Prix,71,ocon,3,90.027
2023,Monaco Grand Prix,71,hamilton,4,89.667
2023,Monaco Grand Prix,71,russell,5,90.709
2023,Monaco Grand Prix,71,leclerc,6,90.19800000000001
2023,Monaco Grand Prix,71,gasly,7,90.098
2023,Monaco Grand Prix,71,sainz,8,89.92
2023,Monaco Grand Prix,71,norris,9,88.373
2023,Monaco Grand Prix,71,piastri,10,87.67
2023,Monaco Grand Prix,71,bottas,11,91.967
2023,Monaco Grand Prix,71,de_vries,12,90.107
2023,Monaco Grand Prix,71,zhou,13,89.336
2023,Monaco Grand Prix,71,albon,14,89.729
2023,Monaco Grand Prix,71,tsunoda,15,91.757
2023,Monaco Grand Prix,71,hulkenberg,16,93.744
2023,Monaco Grand Prix,71,perez,17,96.744
2023,Monaco Grand Prix,71,sargeant,18,89.015
2023,Monaco Grand Prix,72,max_verstappen,1,90.402
2023,Monaco Grand Prix,72,alonso,2,89.419
2023,Monaco Grand Prix,72,ocon,3,89.541
2023,Monaco Grand Prix,72,hamilton,4,89.41499999999999
2023,Monaco Grand Prix,72,russell,5,90.012
2023,Monaco Grand Prix,72,leclerc,6,88.67699999999999
2023,Monaco Grand Prix,72,gasly,7,89.916
2023,Monaco Grand Prix,72,sainz,8,89.849
2023,Monaco Grand Prix,72,norris,9,85.959
2023,Monaco Grand Prix,72,piastri,10,88.01599999999999
2023,Monaco Grand Prix,72,bottas,11,92.025
2023,Monaco Grand Prix,72,de_vries,12,90.08500000000001
2023,Monaco Grand Prix,72,zhou,13,87.964
2023,Monaco Grand Prix,72,albon,14,89.217
2023,Monaco Grand Prix,72,tsunoda,15,89.958
2023,Monaco Grand Prix,72,hulkenberg,16,92.994
2023,Monaco Grand Prix,72,perez,17,89.537
2023,Monaco Grand Prix,72,sargeant,18,92.354
2023,Monaco Grand Prix,73,max_verstappen,1,88.386
2023,Monaco Grand Prix,73,alonso,2,90.346
2023,Monaco Grand Prix,73,ocon,3,87.666
2023,Monaco Grand Prix,73,hamilton,4,87.735
2023,Monaco Grand Prix,73,russell,5,88.92099999999999
2023,Monaco Grand Prix,73,leclerc,6,89.17699999999999
2023,Monaco Grand Prix,73,gasly,7,88.128
2023,Monaco Grand Prix,73,sainz,8,87.84
2023,Monaco Grand Prix,73,norris,9,85.767
2023,Monaco Grand Prix,73,piastri,10,87.443
2023,Monaco Grand Prix,73,bottas,11,87.23
2023,Monaco Grand Prix,73,de_vries,12,87.595
2023,Monaco Grand Prix,73,zhou,13,90.119
2023,Monaco Grand Prix,73,albon,14,92.14099999999999
2023,Monaco Grand Prix,73,tsunoda,15,88.138
2023,Monaco Grand Prix,73,hulkenberg,16,93.11099999999999
2023,Monaco Grand Prix,73,perez,17,86.82
2023,Monaco Grand Prix,73,sargeant,18,87.137
2023,Monaco Grand Prix,74,max_verstappen,1,86.864
2023,Monaco Grand Prix,74,alonso,2,87.245
2023,Monaco Grand Prix,74,ocon,3,86.712
2023,Monaco Grand Prix,74,hamilton,4,86.304
2023,Monaco Grand Prix,74,russell,5,87.787
2023,Monaco Grand Prix,74,leclerc,6,87.848
2023,Monaco Grand Prix,74,gasly,7,87.856
2023,Monaco Grand Prix,74,sainz,8,88.58500000000001
2023,Monaco Grand Prix,74,norris,9,85.471
2023,Monaco Grand Prix,74,piastri,10,86.185
2023,Monaco Grand Prix,74,bottas,11,86.646
2023,Monaco Grand Prix,74,de_vries,12,86.47800000000001
2023,Monaco Grand Prix,74,zhou,13,88.049
2023,Monaco Grand Prix,74,albon,14,88.241
2023,Monaco Grand Prix,74,tsunoda,15,88.759
2023,Monaco Grand Prix,74,hulkenberg,16,94.924
2023,Monaco Grand Prix,74,perez,17,85.70400000000001
2023,Monaco Grand Prix,74,sargeant,18,87.95400000000001
2023,Monaco Grand Prix,75,max_verstappen,1,85.518
2023,Monaco Grand Prix,75,alonso,2,85.7
2023,Monaco Grand Prix,75,ocon,3,85.133
2023,Monaco Grand Prix,75,hamilton,4,85.242
2023,Monaco Grand Prix,75,russell,5,86.399
2023,Monaco Grand Prix,75,leclerc,6,86.923
2023,Monaco Grand Prix,75,gasly,7,86.378
2023,Monaco Grand Prix,75,sainz,8,86.388
2023,Monaco Grand Prix,75,norris,9,85.27799999999999
2023,Monaco Grand Prix,75,piastri,10,86.143
2023,Monaco Grand Prix,75,bottas,11,86.553
2023,Monaco Grand Prix,75,de_vries,12,86.435
2023,Monaco Grand Prix,75,zhou,13,86.612
2023,Monaco Grand Prix,75,albon,14,87.197
2023,Monaco Grand Prix,75,tsunoda,15,87.332
2023,Monaco Grand Prix,75,hulkenberg,16,94.146
2023,Monaco Grand Prix,75,perez,17,94.148
2023,Monaco Grand Prix,75,sargeant,18,87.968
2023,Monaco Grand Prix,76,max_verstappen,1,85.316
2023,Monaco Grand Prix,76,alonso,2,86.931
2023,Monaco Grand Prix,76,ocon,3,84.834
2023,Monaco Grand Prix,76,hamilton,4,84.651
2023,Monaco Grand Prix,76,russell,5,85.436
2023,Monaco Grand Prix,76,leclerc,6,86.435
2023,Monaco Grand Prix,76,gasly,7,86.077
2023,Monaco Grand Prix,76,sainz,8,85.776
2023,Monaco Grand Prix,76,norris,9,85.767
2023,Monaco Grand Prix,76,piastri,10,85.615
2023,Monaco Grand Prix,76,bottas,11,84.637
2023,Monaco Grand Prix,76,de_vries,12,86.282
2023,Monaco Grand Prix,76,zhou,13,85.717
2023,Monaco Grand Prix,76,albon,14,86.764
2023,Monaco Grand Prix,76,tsunoda,15,94.205
2023,Monaco Grand Prix,76,hulkenberg,16,90.26
2023,Monaco Grand Prix,76,perez,17,90.273
2023,Monaco Grand Prix,76,sargeant,18,89.076
2023,Monaco Grand Prix,77,max_verstappen,1,85.46000000000001
2023,Monaco Grand Prix,77,alonso,2,84.701
2023,Monaco Grand Prix,77,ocon,3,86.24
2023,Monaco Grand Prix,77,hamilton,4,86.21000000000001
2023,Monaco Grand Prix,77,russell,5,86.97800000000001
2023,Monaco Grand Prix,77,leclerc,6,85.965
2023,Monaco Grand Prix,77,gasly,7,85.607
2023,Monaco Grand Prix,77,sainz,8,85.57900000000001
2023,Monaco Grand Prix,77,norris,9,86.888
2023,Spanish Grand Prix,1,max_verstappen,1,83.935
2023,Spanish Grand Prix,1,sainz,2,85.014
2023,Spanish Grand Prix,1,stroll,3,85.739
2023,Spanish Grand Prix,1,hamilton,4,86.376
2023,Spanish Grand Prix,1,ocon,5,87.129
2023,Spanish Grand Prix,1,alonso,6,88.039
2023,Spanish Grand Prix,1,russell,7,88.53399999999999
2023,Spanish Grand Prix,1,hulkenberg,8,89.133
2023,Spanish Grand Prix,1,zhou,9,89.482
2023,Spanish Grand Prix,1,piastri,10,90.075
2023,Spanish Grand Prix,1,perez,11,90.355
2023,Spanish Grand Prix,1,tsunoda,12,90.844
2023,Spanish Grand Prix,1,kevin_magnussen,13,91.193
2023,Spanish Grand Prix,1,norris,14,91.428
2023,Spanish Grand Prix,1,gasly,15,91.543
2023,Spanish Grand Prix,1,de_vries,16,91.797
2023,Spanish Grand Prix,1,albon,17,92.275
2023,Spanish Grand Prix,1,bottas,18,92.66
2023,Spanish Grand Prix,1,sargeant,19,94.301
2023,Spanish Grand Prix,1,leclerc,20,95.78999999999999
2023,Spanish Grand Prix,2,max_verstappen,1,80.402
2023,Spanish Grand Prix,2,sainz,2,80.852
2023,Spanish Grand Prix,2,stroll,3,80.967
2023,Spanish Grand Prix,2,hamilton,4,81.678
2023,Spanish Grand Prix,2,ocon,5,82.0
2023,Spanish Grand Prix,2,alonso,6,81.792
2023,Spanish Grand Prix,2,russell,7,81.934
2023,Spanish Grand Prix,2,hulkenberg,8,81.912
2023,Spanish Grand Prix,2,zhou,9,81.832
2023,Spanish Grand Prix,2,perez,10,81.724
2023,Spanish Grand Prix,2,piastri,11,82.916
2023,Spanish Grand Prix,2,tsunoda,12,82.459
2023,Spanish Grand Prix,2,kevin_magnussen,13,82.725
2023,Spanish Grand Prix,2,gasly,14,82.874
2023,Spanish Grand Prix,2,de_vries,15,83.068
2023,Spanish Grand Prix,2,albon,16,83.056
2023,Spanish Grand Prix,2,bottas,17,83.122
2023,Spanish Grand Prix,2,sargeant,18,82.426
2023,Spanish Grand Prix,2,leclerc,19,82.029
2023,Spanish Grand Prix,2,norris,20,116.0
2023,Spanish Grand Prix,3,max_verstappen,1,80.499
2023,Spanish Grand Prix,3,sainz,2,80.571
2023,Spanish Grand Prix,3,stroll,3,80.868
2023,Spanish Grand Prix,3,hamilton,4,80.839
2023,Spanish Grand Prix,3,ocon,5,81.445
2023,Spanish Grand Prix,3,alonso,6,81.574
2023,Spanish Grand Prix,3,russell,7,81.637
2023,Spanish Grand Prix,3,hulkenberg,8,81.892
2023,Spanish Grand Prix,3,zhou,9,81.997
2023,Spanish Grand Prix,3,perez,10,81.953
2023,Spanish Grand Prix,3,tsunoda,11,81.587
2023,Spanish Grand Prix,3,piastri,12,82.404
2023,Spanish Grand Prix,3,kevin_magnussen,13,81.836
2023,Spanish Grand Prix,3,gasly,14,81.97200000000001
2023,Spanish Grand Prix,3,de_vries,15,82.007
2023,Spanish Grand Prix,3,albon,16,82.115
2023,Spanish Grand Prix,3,bottas,17,82.033
2023,Spanish Grand Prix,3,sargeant,18,82.124
2023,Spanish Grand Prix,3,leclerc,19,81.469
2023,Spanish Grand Prix,3,norris,20,80.072
2023,Spanish Grand Prix,4,max_verstappen,1,80.346
2023,Spanish Grand Prix,4,sainz,2,80.815
2023,Spanish Grand Prix,4,stroll,3,80.996
2023,Spanish Grand Prix,4,hamilton,4,80.962
2023,Spanish Grand Prix,4,ocon,5,80.939
2023,Spanish Grand Prix,4,alonso,6,80.717
2023,Spanish Grand Prix,4,russell,7,81.087
2023,Spanish Grand Prix,4,hulkenberg,8,81.363
2023,Spanish Grand Prix,4,zhou,9,81.232
2023,Spanish Grand Prix,4,perez,10,80.936
2023,Spanish Grand Prix,4,tsunoda,11,81.03
2023,Spanish Grand Prix,4,piastri,12,81.271
2023,Spanish Grand Prix,4,kevin_magnussen,13,82.09700000000001
2023,Spanish Grand Prix,4,gasly,14,81.884
2023,Spanish Grand Prix,4,de_vries,15,81.717
2023,Spanish Grand Prix,4,albon,16,81.84
2023,Spanish Grand Prix,4,bottas,17,82.24
2023,Spanish Grand Prix,4,leclerc,18,81.854
2023,Spanish Grand Prix,4,sargeant,19,83.489
2023,Spanish Grand Prix,4,norris,20,80.051
2023,Spanish Grand Prix,5,max_verstappen,1,80.283
2023,Spanish Grand Prix,5,sainz,2,80.935
2023,Spanish Grand Prix,5,stroll,3,80.854
2023,Spanish Grand Prix,5,hamilton,4,80.755
2023,Spanish Grand Prix,5,ocon,5,80.792
2023,Spanish Grand Prix,5,alonso,6,81.289
2023,Spanish Grand Prix,5,russell,7,80.975
2023,Spanish Grand Prix,5,zhou,8,80.39699999999999
2023,Spanish Grand Prix,5,hulkenberg,9,81.97200000000001
2023,Spanish Grand Prix,5,perez,10,81.824
2023,Spanish Grand Prix,5,tsunoda,11,81.64699999999999
2023,Spanish Grand Prix,5,piastri,12,81.54599999999999
2023,Spanish Grand Prix,5,kevin_magnussen,13,81.294
2023,Spanish Grand Prix,5,gasly,14,81.453
2023,Spanish Grand Prix,5,de_vries,15,81.6
2023,Spanish Grand Prix,5,albon,16,81.845
2023,Spanish Grand Prix,5,leclerc,17,81.631
2023,Spanish Grand Prix,5,sargeant,18,82.011
2023,Spanish Grand Prix,5,bottas,19,85.549
2023,Spanish Grand Prix,5,norris,20,80.241
2023,Spanish Grand Prix,6,max_verstappen,1,80.402
2023,Spanish Grand Prix,6,sainz,2,80.78399999999999
2023,Spanish Grand Prix,6,stroll,3,81.033
2023,Spanish Grand Prix,6,hamilton,4,80.705
2023,Spanish Grand Prix,6,ocon,5,81.314
2023,Spanish Grand Prix,6,alonso,6,81.631
2023,Spanish Grand Prix,6,russell,7,81.33
2023,Spanish Grand Prix,6,zhou,8,81.514
2023,Spanish Grand Prix,6,perez,9,80.908
2023,Spanish Grand Prix,6,hulkenberg,10,82.738
2023,Spanish Grand Prix,6,tsunoda,11,81.842
2023,Spanish Grand Prix,6,piastri,12,81.696
2023,Spanish Grand Prix,6,kevin_magnussen,13,81.593
2023,Spanish Grand Prix,6,gasly,14,81.432
2023,Spanish Grand Prix,6,de_vries,15,81.572
2023,Spanish Grand Prix,6,albon,16,81.896
2023,Spanish Grand Prix,6,leclerc,17,80.827
2023,Spanish Grand Prix,6,sargeant,18,81.66499999999999
2023,Spanish Grand Prix,6,bottas,19,100.88
2023,Spanish Grand Prix,6,norris,20,81.02199999999999
2023,Spanish Grand Prix,7,max_verstappen,1,80.476
2023,Spanish Grand Prix,7,sainz,2,80.644
2023,Spanish Grand Prix,7,stroll,3,80.883
2023,Spanish Grand Prix,7,hamilton,4,80.488
2023,Spanish Grand Prix,7,ocon,5,80.963
2023,Spanish Grand Prix,7,russell,6,80.51599999999999
2023,Spanish Grand Prix,7,alonso,7,82.087
2023,Spanish Grand Prix,7,zhou,8,81.494
2023,Spanish Grand Prix,7,perez,9,81.245
2023,Spanish Grand Prix,7,tsunoda,10,81.268
2023,Spanish Grand Prix,7,hulkenberg,11,82.775
2023,Spanish Grand Prix,7,piastri,12,82.246
2023,Spanish Grand Prix,7,kevin_magnussen,13,82.354
2023,Spanish Grand Prix,7,gasly,14,82.22
2023,Spanish Grand Prix,7,de_vries,15,82.16499999999999
2023,Spanish Grand Prix,7,leclerc,16,81.40299999999999
2023,Spanish Grand Prix,7,albon,17,83.182
2023,Spanish Grand Prix,7,sargeant,18,82.229
2023,Spanish Grand Prix,7,bottas,19,80.188
2023,Spanish Grand Prix,7,norris,20,80.818
2023,Spanish Grand Prix,8,max_verstappen,1,79.894
2023,Spanish Grand Prix,8,sainz,2,80.83
2023,Spanish Grand Prix,8,hamilton,3,80.47800000000001
2023,Spanish Grand Prix,8,stroll,4,82.382
2023,Spanish Grand Prix,8,ocon,5,81.39699999999999
2023,Spanish Grand Prix,8,russell,6,81.15899999999999
2023,Spanish Grand Prix,8,alonso,7,81.776
2023,Spanish Grand Prix,8,zhou,8,81.705
2023,Spanish Grand Prix,8,perez,9,81.102
2023,Spanish Grand Prix,8,tsunoda,10,81.185
2023,Spanish Grand Prix,8,piastri,11,81.83
2023,Spanish Grand Prix,8,kevin_magnussen,12,82.486
2023,Spanish Grand Prix,8,gasly,13,82.57900000000001
2023,Spanish Grand Prix,8,de_vries,14,82.489
2023,Spanish Grand Prix,8,leclerc,15,82.182
2023,Spanish Grand Prix,8,albon,16,82.386
2023,Spanish Grand Prix,8,hulkenberg,17,86.934
2023,Spanish Grand Prix,8,sargeant,18,82.16
2023,Spanish Grand Prix,8,bottas,19,79.955
2023,Spanish Grand Prix,8,norris,20,80.807
2023,Spanish Grand Prix,9,max_verstappen,1,80.282
2023,Spanish Grand Prix,9,sainz,2,80.73400000000001
2023,Spanish Grand Prix,9,hamilton,3,80.812
2023,Spanish Grand Prix,9,stroll,4,81.36
2023,Spanish Grand Prix,9,ocon,5,81.378
2023,Spanish Grand Prix,9,russell,6,81.032
2023,Spanish Grand Prix,9,alonso,7,81.35
2023,Spanish Grand Prix,9,perez,8,81.01
2023,Spanish Grand Prix,9,tsunoda,9,81.451
2023,Spanish Grand Prix,9,piastri,10,81.69
2023,Spanish Grand Prix,9,zhou,11,86.163
2023,Spanish Grand Prix,9,kevin_magnussen,12,81.53
2023,Spanish Grand Prix,9,gasly,13,81.563
2023,Spanish Grand Prix,9,leclerc,14,81.739
2023,Spanish Grand Prix,9,albon,15,82.443
2023,Spanish Grand Prix,9,de_vries,16,85.276
2023,Spanish Grand Prix,9,sargeant,17,82.31700000000001
2023,Spanish Grand Prix,9,bottas,18,80.485
2023,Spanish Grand Prix,9,hulkenberg,19,98.72800000000001
2023,Spanish Grand Prix,9,norris,20,81.17
2023,Spanish Grand Prix,10,max_verstappen,1,80.334
2023,Spanish Grand Prix,10,sainz,2,80.93299999999999
2023,Spanish Grand Prix,10,hamilton,3,80.71000000000001
2023,Spanish Grand Prix,10,stroll,4,81.263
2023,Spanish Grand Prix,10,ocon,5,81.475
2023,Spanish Grand Prix,10,russell,6,81.255
2023,Spanish Grand Prix,10,alonso,7,81.34
2023,Spanish Grand Prix,10,perez,8,81.26599999999999
2023,Spanish Grand Prix,10,piastri,9,81.408
2023,Spanish Grand Prix,10,tsunoda,10,84.958
2023,Spanish Grand Prix,10,gasly,11,81.41
2023,Spanish Grand Prix,10,leclerc,12,81.828
2023,Spanish Grand Prix,10,albon,13,82.507
2023,Spanish Grand Prix,10,kevin_magnussen,14,86.652
2023,Spanish Grand Prix,10,sargeant,15,82.595
2023,Spanish Grand Prix,10,zhou,16,101.11500000000001
2023,Spanish Grand Prix,10,hulkenberg,17,80.101
2023,Spanish Grand Prix,10,bottas,18,82.633
2023,Spanish Grand Prix,10,de_vries,19,100.443
2023,Spanish Grand Prix,10,norris,20,82.136
2023,Spanish Grand Prix,11,max_verstappen,1,80.52
2023,Spanish Grand Prix,11,sainz,2,80.73
2023,Spanish Grand Prix,11,hamilton,3,80.646
2023,Spanish Grand Prix,11,stroll,4,81.371
2023,Spanish Grand Prix,11,russell,5,80.747
2023,Spanish Grand Prix,11,ocon,6,82.763
2023,Spanish Grand Prix,11,alonso,7,81.575
2023,Spanish Grand Prix,11,perez,8,81.616
2023,Spanish Grand Prix,11,piastri,9,81.025
2023,Spanish Grand Prix,11,gasly,10,81.06
2023,Spanish Grand Prix,11,leclerc,11,80.84
2023,Spanish Grand Prix,11,albon,12,82.274
2023,Spanish Grand Prix,11,sargeant,13,82.45
2023,Spanish Grand Prix,11,hulkenberg,14,79.527
2023,Spanish Grand Prix,11,zhou,15,81.174
2023,Spanish Grand Prix,11,tsunoda,16,100.506
2023,Spanish Grand Prix,11,bottas,17,81.56
2023,Spanish Grand Prix,11,de_vries,18,80.705
2023,Spanish Grand Prix,11,kevin_magnussen,19,99.50999999999999
2023,Spanish Grand Prix,11,norris,20,81.956
2023,Spanish Grand Prix,12,max_verstappen,1,80.44200000000001
2023,Spanish Grand Prix,12,sainz,2,80.851
2023,Spanish Grand Prix,12,hamilton,3,80.504
2023,Spanish Grand Prix,12,stroll,4,81.31
2023,Spanish Grand Prix,12,russell,5,81.264
2023,Spanish Grand Prix,12,ocon,6,81.696
2023,Spanish Grand Prix,12,alonso,7,81.291
2023,Spanish Grand Prix,12,perez,8,81.59700000000001
2023,Spanish Grand Prix,12,piastri,9,80.997
2023,Spanish Grand Prix,12,gasly,10,81.05799999999999
2023,Spanish Grand Prix,12,leclerc,11,81.504
2023,Spanish Grand Prix,12,albon,12,82.189
2023,Spanish Grand Prix,12,sargeant,13,82.16
2023,Spanish Grand Prix,12,hulkenberg,14,80.114
2023,Spanish Grand Prix,12,zhou,15,79.955
2023,Spanish Grand Prix,12,tsunoda,16,80.243
2023,Spanish Grand Prix,12,bottas,17,81.19
2023,Spanish Grand Prix,12,kevin_magnussen,18,80.176
2023,Spanish Grand Prix,12,de_vries,19,81.357
2023,Spanish Grand Prix,12,norris,20,81.64099999999999
2023,Spanish Grand Prix,13,max_verstappen,1,80.178
2023,Spanish Grand Prix,13,sainz,2,80.715
2023,Spanish Grand Prix,13,hamilton,3,80.55199999999999
2023,Spanish Grand Prix,13,stroll,4,81.364
2023,Spanish Grand Prix,13,russell,5,80.872
2023,Spanish Grand Prix,13,alonso,6,81.325
2023,Spanish Grand Prix,13,perez,7,81.592
2023,Spanish Grand Prix,13,ocon,8,85.47200000000001
2023,Spanish Grand Prix,13,piastri,9,81.498
2023,Spanish Grand Prix,13,gasly,10,81.318
2023,Spanish Grand Prix,13,leclerc,11,81.797
2023,Spanish Grand Prix,13,albon,12,82.081
2023,Spanish Grand Prix,13,sargeant,13,81.968
2023,Spanish Grand Prix,13,hulkenberg,14,80.356
2023,Spanish Grand Prix,13,zhou,15,79.94800000000001
2023,Spanish Grand Prix,13,tsunoda,16,79.767
2023,Spanish Grand Prix,13,bottas,17,80.805
2023,Spanish Grand Prix,13,kevin_magnussen,18,80.504
2023,Spanish Grand Prix,13,de_vries,19,80.553
2023,Spanish Grand Prix,13,norris,20,81.744
2023,Spanish Grand Prix,14,max_verstappen,1,80.378
2023,Spanish Grand Prix,14,sainz,2,81.054
2023,Spanish Grand Prix,14,hamilton,3,80.785
2023,Spanish Grand Prix,14,russell,4,80.855
2023,Spanish Grand Prix,14,stroll,5,85.694
2023,Spanish Grand Prix,14,alonso,6,80.876
2023,Spanish Grand Prix,14,perez,7,81.32900000000001
2023,Spanish Grand Prix,14,piastri,8,81.28999999999999
2023,Spanish Grand Prix,14,gasly,9,81.307
2023,Spanish Grand Prix,14,leclerc,10,81.732
2023,Spanish Grand Prix,14,albon,11,82.137
2023,Spanish Grand Prix,14,sargeant,12,82.188
2023,Spanish Grand Prix,14,ocon,13,98.928
2023,Spanish Grand Prix,14,hulkenberg,14,82.119
2023,Spanish Grand Prix,14,tsunoda,15,81.161
2023,Spanish Grand Prix,14,zhou,16,82.523
2023,Spanish Grand Prix,14,kevin_magnussen,17,80.706
2023,Spanish Grand Prix,14,bottas,18,82.361
2023,Spanish Grand Prix,14,de_vries,19,81.363
2023,Spanish Grand Prix,14,norris,20,81.093
2023,Spanish Grand Prix,15,max_verstappen,1,80.282
2023,Spanish Grand Prix,15,hamilton,2,80.865
2023,Spanish Grand Prix,15,sainz,3,84.981
2023,Spanish Grand Prix,15,russell,4,80.67699999999999
2023,Spanish Grand Prix,15,alonso,5,81.169
2023,Spanish Grand Prix,15,perez,6,81.327
2023,Spanish Grand Prix,15,piastri,7,81.369
2023,Spanish Grand Prix,15,gasly,8,81.36
2023,Spanish Grand Prix,15,leclerc,9,81.545
2023,Spanish Grand Prix,15,albon,10,82.189
2023,Spanish Grand Prix,15,stroll,11,99.74000000000001
2023,Spanish Grand Prix,15,sargeant,12,82.998
2023,Spanish Grand Prix,15,ocon,13,80.523
2023,Spanish Grand Prix,15,tsunoda,14,80.161
2023,Spanish Grand Prix,15,hulkenberg,15,81.67699999999999
2023,Spanish Grand Prix,15,zhou,16,81.185
2023,Spanish Grand Prix,15,kevin_magnussen,17,81.069
2023,Spanish Grand Prix,15,de_vries,18,80.776
2023,Spanish Grand Prix,15,bottas,19,82.934
2023,Spanish Grand Prix,15,norris,20,81.35900000000001
2023,Spanish Grand Prix,16,max_verstappen,1,80.186
2023,Spanish Grand Prix,16,hamilton,2,79.733
2023,Spanish Grand Prix,16,russell,3,80.646
2023,Spanish Grand Prix,16,alonso,4,81.15
2023,Spanish Grand Prix,16,perez,5,81.033
2023,Spanish Grand Prix,16,piastri,6,81.715
2023,Spanish Grand Prix,16,gasly,7,81.543
2023,Spanish Grand Prix,16,sainz,8,99.07900000000001
2023,Spanish Grand Prix,16,leclerc,9,86.277
2023,Spanish Grand Prix,16,stroll,10,80.907
2023,Spanish Grand Prix,16,ocon,11,80.865
2023,Spanish Grand Prix,16,sargeant,12,82.913
2023,Spanish Grand Prix,16,tsunoda,13,80.377
2023,Spanish Grand Prix,16,albon,14,86.763
2023,Spanish Grand Prix,16,zhou,15,80.906
2023,Spanish Grand Prix,16,hulkenberg,16,83.239
2023,Spanish Grand Prix,16,kevin_magnussen,17,81.119
2023,Spanish Grand Prix,16,de_vries,18,81.02199999999999
2023,Spanish Grand Prix,16,bottas,19,81.922
2023,Spanish Grand Prix,16,norris,20,81.782
2023,Spanish Grand Prix,17,max_verstappen,1,80.344
2023,Spanish Grand Prix,17,hamilton,2,80.253
2023,Spanish Grand Prix,17,russell,3,80.503
2023,Spanish Grand Prix,17,alonso,4,81.193
2023,Spanish Grand Prix,17,perez,5,81.115
2023,Spanish Grand Prix,17,gasly,6,81.554
2023,Spanish Grand Prix,17,sainz,7,80.16499999999999
2023,Spanish Grand Prix,17,piastri,8,84.904
2023,Spanish Grand Prix,17,stroll,9,80.283
2023,Spanish Grand Prix,17,ocon,10,80.556
2023,Spanish Grand Prix,17,tsunoda,11,80.998
2023,Spanish Grand Prix,17,zhou,12,80.815
2023,Spanish Grand Prix,17,hulkenberg,13,81.467
2023,Spanish Grand Prix,17,sargeant,14,86.858
2023,Spanish Grand Prix,17,kevin_magnussen,15,81.203
2023,Spanish Grand Prix,17,de_vries,16,80.80799999999999
2023,Spanish Grand Prix,17,bottas,17,81.789
2023,Spanish Grand Prix,17,leclerc,18,99.864
2023,Spanish Grand Prix,17,norris,19,82.536
2023,Spanish Grand Prix,17,albon,20,102.25399999999999
2023,Spanish Grand Prix,18,max_verstappen,1,80.258
2023,Spanish Grand Prix,18,hamilton,2,80.172
2023,Spanish Grand Prix,18,russell,3,80.521
2023,Spanish Grand Prix,18,alonso,4,81.14699999999999
2023,Spanish Grand Prix,18,perez,5,80.824
2023,Spanish Grand Prix,18,gasly,6,81.199
2023,Spanish Grand Prix,18,sainz,7,79.981
2023,Spanish Grand Prix,18,stroll,8,80.392
2023,Spanish Grand Prix,18,ocon,9,80.376
2023,Spanish Grand Prix,18,tsunoda,10,80.223
2023,Spanish Grand Prix,18,zhou,11,80.568
2023,Spanish Grand Prix,18,hulkenberg,12,81.33500000000001
2023,Spanish Grand Prix,18,kevin_magnussen,13,81.031
2023,Spanish Grand Prix,18,de_vries,14,81.221
2023,Spanish Grand Prix,18,piastri,15,100.32300000000001
2023,Spanish Grand Prix,18,bottas,16,81.419
2023,Spanish Grand Prix,18,leclerc,17,80.94
2023,Spanish Grand Prix,18,norris,18,81.694
2023,Spanish Grand Prix,18,albon,19,80.754
2023,Spanish Grand Prix,18,sargeant,20,101.467
2023,Spanish Grand Prix,19,max_verstappen,1,80.068
2023,Spanish Grand Prix,19,hamilton,2,80.324
2023,Spanish Grand Prix,19,russell,3,80.742
2023,Spanish Grand Prix,19,perez,4,81.128
2023,Spanish Grand Prix,19,alonso,5,84.968
2023,Spanish Grand Prix,19,sainz,6,79.832
2023,Spanish Grand Prix,19,gasly,7,86.187
2023,Spanish Grand Prix,19,stroll,8,80.33
2023,Spanish Grand Prix,19,ocon,9,80.395
2023,Spanish Grand Prix,19,tsunoda,10,80.22200000000001
2023,Spanish Grand Prix,19,zhou,11,80.49
2023,Spanish Grand Prix,19,hulkenberg,12,81.164
2023,Spanish Grand Prix,19,piastri,13,79.785
2023,Spanish Grand Prix,19,kevin_magnussen,14,81.719
2023,Spanish Grand Prix,19,de_vries,15,81.571
2023,Spanish Grand Prix,19,bottas,16,81.578
2023,Spanish Grand Prix,19,leclerc,17,80.553
2023,Spanish Grand Prix,19,norris,18,81.746
2023,Spanish Grand Prix,19,albon,19,80.593
2023,Spanish Grand Prix,19,sargeant,20,80.458
2023,Spanish Grand Prix,20,max_verstappen,1,79.988
2023,Spanish Grand Prix,20,hamilton,2,80.527
2023,Spanish Grand Prix,20,russell,3,80.523
2023,Spanish Grand Prix,20,perez,4,80.547
