race_number,Driver,starting_position,finishing_position,race_time,strategy,pit_laps,overtakes,number_of_laps_completed,lap_times
2,valtteri-bottas,12,14,5388.444580700673,"['soft', 'medium', 'hard']","[18, 41]",11,66,"[np.float64(83.7373908002838), np.float64(78.88204038976015), np.float64(79.32882446391906), np.float64(79.33213189945911), np.float64(78.41363374403119), np.float64(79.39923362447239), np.float64(79.71207171307829), np.float64(79.8077123127477), np.float64(80.00981122654228), np.float64(80.76405334960207), np.float64(79.6334780325862), np.float64(80.369337594945), np.float64(81.18181258193036), np.float64(79.8050988899106), np.float64(80.2149224748196), np.float64(81.83998496107625), np.float64(81.12229069718245), np.float64(81.51675332507037), np.float64(103.0266521186431), np.float64(79.02483453946739), np.float64(80.14664349251599), np.float64(79.46651109020475), np.float64(78.75776857805867), np.float64(79.29998331477958), np.float64(78.88332365778915), np.float64(79.05851736999176), np.float64(78.89410449798488), np.float64(79.38929694677114), np.float64(79.5858136034255), np.float64(79.51604947039328), np.float64(79.24295359503223), np.float64(79.570657370427), np.float64(79.07946695542667), np.float64(79.67678759640809), np.float64(79.72372184221938), np.float64(80.17902601444743), np.float64(80.81818265967999), np.float64(80.17026756356242), np.float64(80.89592063530182), np.float64(81.25356595329764), np.float64(81.29345000728247), np.float64(104.23006281264448), np.float64(78.54369604026084), np.float64(78.65946629226629), np.float64(78.19090569357729), np.float64(79.80735917575117), np.float64(79.12065886476587), np.float64(78.06536539937079), np.float64(78.48357463031448), np.float64(78.31075700984394), np.float64(78.98048596857433), np.float64(77.82664782510707), np.float64(79.10941897179656), np.float64(78.23210613075152), np.float64(79.17066465467305), np.float64(79.97151364615186), np.float64(79.3637689891135), np.float64(77.88062917009678), np.float64(79.13124713692716), np.float64(78.23465736483624), np.float64(78.46686599035415), np.float64(79.29359423231998), np.float64(79.10996601801409), np.float64(78.94260309619176), np.float64(79.66833301185014), np.float64(78.53500007491124)]"
2,guanyu-zhou,15,15,5396.015149583866,"['medium', 'medium', 'soft']","[20, 42]",8,66,"[np.float64(86.08006224091423), np.float64(80.96000533455768), np.float64(81.02227555609991), np.float64(80.86366225024533), np.float64(79.66017784811315), np.float64(79.9332178317853), np.float64(80.59405114026201), np.float64(80.3037445965049), np.float64(80.4573400963972), np.float64(80.3076668214184), np.float64(81.05923144048923), np.float64(81.88504208000609), np.float64(80.0128826312171), np.float64(81.13904772529216), np.float64(80.60461652059544), np.float64(81.0442429997628), np.float64(82.2898687998451), np.float64(81.39559011264859), np.float64(82.00371009845705), np.float64(82.54297862243587), np.float64(105.55088673008223), np.float64(79.71267863619842), np.float64(79.57838784385571), np.float64(80.87215151607472), np.float64(79.64872146129251), np.float64(80.24771799367106), np.float64(79.8807356007084), np.float64(79.42241625268484), np.float64(79.83449312722705), np.float64(79.57374800943367), np.float64(79.47650206328272), np.float64(80.34804845486279), np.float64(80.19228311484044), np.float64(80.56439802567091), np.float64(79.7004158793318), np.float64(79.88239583995569), np.float64(81.10419315779019), np.float64(81.0089818163752), np.float64(80.68514832303322), np.float64(81.60899572419932), np.float64(80.8266010791801), np.float64(81.59769045211021), np.float64(104.7098593314226), np.float64(78.57325395159361), np.float64(76.78502872265179), np.float64(77.8165657316411), np.float64(78.4562324270988), np.float64(78.59922434756255), np.float64(76.11357378274093), np.float64(76.68456416418287), np.float64(77.29027930565056), np.float64(77.73975554084046), np.float64(77.36272055098753), np.float64(78.01536729792507), np.float64(78.53933394401734), np.float64(79.24878288870295), np.float64(79.39310122180203), np.float64(78.08142815375824), np.float64(78.89518204914523), np.float64(79.15308738453385), np.float64(79.38195937551798), np.float64(79.97074359853616), np.float64(79.52223525443128), np.float64(80.33817438994949), np.float64(80.20283784216319), np.float64(80.75736025231019)]"
2,kevin-magnussen,16,17,5406.092862994478,"['medium', 'soft', 'hard']","[21, 43]",2,66,"[np.float64(85.62094717607506), np.float64(80.06037391681714), np.float64(80.55400599985067), np.float64(81.4836300497155), np.float64(80.20853708961006), np.float64(81.46180885312019), np.float64(80.65354037228057), np.float64(80.39223037006164), np.float64(80.96486166946299), np.float64(81.01454872153154), np.float64(80.9682908080454), np.float64(80.81919917790329), np.float64(81.9182629329895), np.float64(81.0142754039271), np.float64(81.40522905112286), np.float64(80.86395796803019), np.float64(82.23475142680644), np.float64(81.59759249495285), np.float64(82.53433611069259), np.float64(82.02219326942094), np.float64(82.25447909367912), np.float64(105.76462488928361), np.float64(78.57904179997726), np.float64(79.08577840505802), np.float64(78.54746954164867), np.float64(77.7513659667163), np.float64(78.9552178927763), np.float64(77.89009008669709), np.float64(77.85939630985517), np.float64(79.28652979578084), np.float64(78.79346267589192), np.float64(78.76414038638026), np.float64(79.07555263692664), np.float64(79.8042988206033), np.float64(78.46683216080807), np.float64(79.74219115209729), np.float64(79.69073451842796), np.float64(80.46618762419878), np.float64(80.58176302482588), np.float64(81.04720167504796), np.float64(79.95406729951182), np.float64(81.4613833714384), np.float64(81.27921702389429), np.float64(104.79779781826274), np.float64(79.29108606187057), np.float64(79.55754198489831), np.float64(78.61298033044413), np.float64(79.1116269590542), np.float64(79.44539477477213), np.float64(79.03729253904628), np.float64(79.79018368518281), np.float64(78.80949909857694), np.float64(79.24424543000613), np.float64(78.81235983845512), np.float64(79.4464886775366), np.float64(79.69038017581494), np.float64(78.807841613612), np.float64(78.84614531299741), np.float64(79.34628839072423), np.float64(79.24267732442063), np.float64(79.80081120174148), np.float64(79.54989522003223), np.float64(79.06528176814324), np.float64(79.48363307337098), np.float64(79.05840121697668), np.float64(79.72446963431874)]"
2,daniel-ricciardo,18,17,5416.221899324476,"['medium', 'soft', 'hard']","[20, 41]",6,66,"[np.float64(86.54299002307452), np.float64(81.0957649202353), np.float64(81.40522204825706), np.float64(81.5854921093623), np.float64(80.86541701437673), np.float64(81.52420679967331), np.float64(81.18388943182005), np.float64(80.27646149627967), np.float64(80.78438624837715), np.float64(81.29599973399299), np.float64(80.95465562131088), np.float64(80.95412995541597), np.float64(80.65073892926935), np.float64(82.70256978720867), np.float64(81.63509301236412), np.float64(82.19998064761793), np.float64(82.30098027389423), np.float64(81.674425862705), np.float64(82.03756552843625), np.float64(82.08059734814995), np.float64(105.25953364132478), np.float64(79.27166101328402), np.float64(79.4244140495583), np.float64(78.77443367249441), np.float64(79.83390450087097), np.float64(79.5960649127444), np.float64(79.9069503416519), np.float64(80.38757729485094), np.float64(79.84770889555347), np.float64(80.08299583851874), np.float64(79.49032367403144), np.float64(80.01126191747056), np.float64(79.73731320136459), np.float64(80.44765044664771), np.float64(80.43530938873987), np.float64(79.67633328498981), np.float64(80.65327276907783), np.float64(80.78502554371128), np.float64(80.56468138234611), np.float64(81.67730260059362), np.float64(81.5061036639511), np.float64(103.93048469476301), np.float64(79.4994370980497), np.float64(79.49447109053864), np.float64(80.00083840148919), np.float64(78.92676621620139), np.float64(80.4179435263069), np.float64(80.72799981217779), np.float64(80.00373156549054), np.float64(78.26239820617265), np.float64(79.39325485951927), np.float64(79.23045275190466), np.float64(79.05168523817157), np.float64(78.9912409718821), np.float64(79.82782680176723), np.float64(79.53686353753848), np.float64(78.8946148129721), np.float64(79.87860464934492), np.float64(79.5841466961049), np.float64(78.92227973088092), np.float64(79.69849392257818), np.float64(80.06304418844172), np.float64(79.22847588530797), np.float64(79.21242457645951), np.float64(79.83440581456134), np.float64(79.41563125255476)]"
2,logan-sargeant,20,18,5430.946178049113,"['soft', 'medium', 'soft']","[19, 40]",5,66,"[np.float64(84.61162329039108), np.float64(80.9540208338045), np.float64(81.09652209988519), np.float64(81.02533670278666), np.float64(80.32596619196197), np.float64(79.83349576698595), np.float64(81.20554206291817), np.float64(80.25820967077566), np.float64(81.03722426869194), np.float64(81.54054721864722), np.float64(80.84404977762276), np.float64(81.38422890017083), np.float64(80.71792172435842), np.float64(82.37749839679245), np.float64(81.77885401464687), np.float64(82.48406828542163), np.float64(81.8698737749379), np.float64(82.57655212276545), np.float64(82.79905383686595), np.float64(105.9373490183784), np.float64(79.76777663658852), np.float64(79.78786691567988), np.float64(79.91308629120766), np.float64(80.98401670546428), np.float64(80.2797630092386), np.float64(80.83047257565734), np.float64(80.06419847696864), np.float64(81.06599052962551), np.float64(79.90190538678966), np.float64(79.78901363496881), np.float64(80.10836939047209), np.float64(79.83177657961666), np.float64(79.97622818374813), np.float64(81.00180088515438), np.float64(80.20039650884934), np.float64(81.01656275542162), np.float64(81.54043391226061), np.float64(80.6780151533277), np.float64(81.23002835240554), np.float64(81.17755293142798), np.float64(104.59971276900237), np.float64(78.33910566548988), np.float64(78.38864148668596), np.float64(79.01751518103703), np.float64(78.93768746116153), np.float64(79.0655754947763), np.float64(79.99744970316328), np.float64(78.95180221726253), np.float64(79.79317186674439), np.float64(78.48116286515966), np.float64(79.39796581352364), np.float64(79.23922470535555), np.float64(79.0066021184559), np.float64(79.04759602670508), np.float64(79.64313157331574), np.float64(79.65290966910544), np.float64(80.14953212680037), np.float64(80.44505338490245), np.float64(79.88734576270639), np.float64(80.03299592941964), np.float64(80.25133263931448), np.float64(81.47529595438336), np.float64(80.5435055475106), np.float64(82.19479990541932), np.float64(81.29751968353192), np.float64(82.59300667068187)]"
2,yuki-tsunoda,17,19,5431.053223995834,"['soft', 'hard', 'soft']","[20, 54]",10,66,"[np.float64(84.34301784394158), np.float64(79.58499260794541), np.float64(79.95770744674518), np.float64(79.97698641037736), np.float64(80.53899393075714), np.float64(80.45203832765507), np.float64(80.15505333112836), np.float64(80.07203090939271), np.float64(80.53296645982645), np.float64(80.83037797885851), np.float64(80.31726541613178), np.float64(79.76357897046273), np.float64(79.83484982260678), np.float64(81.26036876079549), np.float64(80.88263430175716), np.float64(82.09717228182403), np.float64(81.46436256342008), np.float64(81.8331338992053), np.float64(81.66769321243041), np.float64(82.0454051677089), np.float64(103.95114496025678), np.float64(80.702800113186), np.float64(80.13771887232556), np.float64(81.08814600533832), np.float64(79.99486033983334), np.float64(79.8411757591304), np.float64(80.30353356627538), np.float64(81.2934792538904), np.float64(80.09278566572087), np.float64(80.0541161233114), np.float64(80.9062607144687), np.float64(80.2972275377806), np.float64(79.69516802504467), np.float64(80.92991330878064), np.float64(79.79785541744744), np.float64(80.08271091494882), np.float64(80.84914976537144), np.float64(79.89296026250064), np.float64(80.3855836047447), np.float64(80.36786240351256), np.float64(80.27334609886388), np.float64(79.94414653948238), np.float64(81.17478787056737), np.float64(80.78480913902544), np.float64(81.26067469806652), np.float64(80.32865858466869), np.float64(80.75495063152485), np.float64(81.50738064506993), np.float64(80.36318368406307), np.float64(81.93628524181273), np.float64(81.08947943935743), np.float64(81.40095118415502), np.float64(81.58858504771555), np.float64(81.99270845731375), np.float64(104.12348807399444), np.float64(76.67912176012801), np.float64(76.44097714043107), np.float64(76.21681373590013), np.float64(77.41089673012209), np.float64(77.3035324342874), np.float64(77.09121854432682), np.float64(76.8115093351805), np.float64(76.3681002621946), np.float64(76.60720515965113), np.float64(78.43348257573534), np.float64(77.84001875227919)]"
2,alexander-albon,19,20,5431.454742303648,"['soft', 'medium', 'medium']","[18, 40]",4,66,"[np.float64(84.99571969024237), np.float64(80.7940689683326), np.float64(80.80675695044658), np.float64(80.8121957426507), np.float64(79.94517148136758), np.float64(80.73160097799249), np.float64(80.85285197745532), np.float64(80.4821948570384), np.float64(81.04701513337693), np.float64(80.65004810289625), np.float64(81.05513225293932), np.float64(80.81569587719878), np.float64(81.3057240859366), np.float64(81.35114365920359), np.float64(80.70085465873584), np.float64(81.68632022418694), np.float64(82.21875464225029), np.float64(81.74208550803786), np.float64(105.00786201252181), np.float64(80.34940217124223), np.float64(80.8012752871842), np.float64(81.46973420601886), np.float64(80.2193899420809), np.float64(79.77893545649151), np.float64(79.67026717823052), np.float64(79.86138973343448), np.float64(80.10121273239837), np.float64(80.55997672959009), np.float64(80.18720584493744), np.float64(79.6726809640083), np.float64(80.16468354473794), np.float64(80.07316888579767), np.float64(79.61600393847912), np.float64(80.17850928803391), np.float64(81.04117942988711), np.float64(80.3361164497617), np.float64(80.95572439522853), np.float64(80.79006480977185), np.float64(80.89767684919667), np.float64(81.82459191008923), np.float64(104.72407043373441), np.float64(77.89274697161163), np.float64(79.24366102006736), np.float64(80.04689157537341), np.float64(79.49247675700184), np.float64(78.87336802356641), np.float64(80.05426919506779), np.float64(79.6397685808265), np.float64(80.54737702925831), np.float64(79.1071899928976), np.float64(79.25975941761723), np.float64(79.01881177837613), np.float64(79.09137343204733), np.float64(79.3418811187428), np.float64(79.5722075833912), np.float64(79.49259473018147), np.float64(80.03883825662393), np.float64(80.75941711271243), np.float64(79.81477383565334), np.float64(80.53043521290606), np.float64(80.68227210151096), np.float64(80.3598040484695), np.float64(80.70022079921496), np.float64(81.2203970084203), np.float64(81.13245324747578), np.float64(81.32476351658512)]"
3,max-verstappen,2,1,5252.732248512894,"['medium', 'soft', 'medium']","[21, 42]",3,66,"[np.float64(83.60720602662163), np.float64(80.53443387576394), np.float64(81.3222831266604), np.float64(79.90145362806915), np.float64(78.86543440366823), np.float64(79.3281994399477), np.float64(79.40334818277543), np.float64(79.73270265065736), np.float64(78.49148005619142), np.float64(78.50573130160265), np.float64(79.66366120967547), np.float64(78.95029984721906), np.float64(79.38505319416218), np.float64(80.07549247802119), np.float64(79.65539184361084), np.float64(79.94936941962091), np.float64(80.47425596288666), np.float64(80.79738126760877), np.float64(80.68049897596693), np.float64(81.00790444588696), np.float64(81.08183766359011), np.float64(103.63322069970249), np.float64(77.62721759901372), np.float64(77.6312617975846), np.float64(77.70807299830871), np.float64(76.02215030603872), np.float64(77.24187622253997), np.float64(77.86490376027716), np.float64(77.5963263672982), np.float64(77.54315936628852), np.float64(77.25230018424271), np.float64(78.07012619271659), np.float64(78.27233862088397), np.float64(78.15938492522581), np.float64(78.3334067534012), np.float64(77.97955485073749), np.float64(78.71159888076556), np.float64(78.22713836263765), np.float64(78.70135540668593), np.float64(79.6367302378061), np.float64(79.64180797797572), np.float64(79.17013565941481), np.float64(102.47770202311729), np.float64(77.14675856702162), np.float64(77.43214402939928), np.float64(76.9915674195493), np.float64(76.91302605276219), np.float64(76.04777099704556), np.float64(76.6561123560309), np.float64(77.42176844776307), np.float64(76.5384434398791), np.float64(77.57083482221124), np.float64(77.49349311343194), np.float64(75.62500110761229), np.float64(76.36924261006834), np.float64(76.51190072903552), np.float64(77.1385357034094), np.float64(76.31029029851156), np.float64(77.59207550034623), np.float64(77.69483153258811), np.float64(76.68497238182313), np.float64(77.15897179975136), np.float64(77.46472225617379), np.float64(78.1834350097139), np.float64(77.75968950106675), np.float64(77.30879260968418)]"
3,lando-norris,1,2,5257.009962452912,"['medium', 'medium', 'soft']","[21, 43]",2,66,"[np.float64(84.90164207332165), np.float64(81.24574601311338), np.float64(81.34321483336282), np.float64(79.56745852750342), np.float64(78.89205169096996), np.float64(79.43485131737296), np.float64(78.43585433750815), np.float64(78.49410167588039), np.float64(79.50080648168301), np.float64(78.72887151452396), np.float64(79.26586945925453), np.float64(79.81261014084942), np.float64(80.29396155580032), np.float64(79.6872414056858), np.float64(79.89762321799415), np.float64(80.00743752901626), np.float64(80.44945209811071), np.float64(81.07801302125114), np.float64(80.73111129435881), np.float64(81.10214395756739), np.float64(80.6848559750869), np.float64(104.09711210917264), np.float64(77.10391084168182), np.float64(77.65215895042256), np.float64(78.08092221786438), np.float64(77.60269065696376), np.float64(78.48353534114632), np.float64(78.20640209480719), np.float64(78.23914141445948), np.float64(78.19481748774527), np.float64(77.47211399583985), np.float64(78.14589940018192), np.float64(78.23765808266414), np.float64(78.25224578938221), np.float64(78.16168528372997), np.float64(78.00149589172224), np.float64(78.89650609187557), np.float64(77.87031210729775), np.float64(79.01329264117273), np.float64(78.17257781076046), np.float64(79.66552977660896), np.float64(79.42783221685542), np.float64(79.87461269601737), np.float64(102.13037554540097), np.float64(77.10996305906085), np.float64(76.37598752869063), np.float64(76.45177240010628), np.float64(76.42836754469326), np.float64(76.609854170132), np.float64(77.13458353614996), np.float64(77.01914836358199), np.float64(76.96680228317734), np.float64(77.15812688978748), np.float64(76.09500473078948), np.float64(76.31651104133928), np.float64(76.72333793443948), np.float64(76.65177778615548), np.float64(77.29858540415351), np.float64(76.95125826706104), np.float64(77.33850043479865), np.float64(76.90741100420792), np.float64(77.1337487635064), np.float64(77.92155325125437), np.float64(78.399563695539), np.float64(78.67517160885338), np.float64(79.31356554763457)]"
3,george-russell,4,3,5261.157358815256,"['soft', 'hard', 'soft']","[19, 52]",4,66,"[np.float64(84.82099032965358), np.float64(80.51533934618548), np.float64(79.48680929150508), np.float64(78.58952806716637), np.float64(78.91209026845901), np.float64(78.33041803915914), np.float64(79.00788666540531), np.float64(79.1647190942958), np.float64(79.11287824743222), np.float64(78.94120271919829), np.float64(79.54724193899973), np.float64(79.81798306618157), np.float64(80.28172918336008), np.float64(79.68935336741453), np.float64(79.84536229685662), np.float64(80.04780036269317), np.float64(80.46708673875807), np.float64(81.09615778013045), np.float64(80.40280827673821), np.float64(104.03705399137205), np.float64(79.26792263113451), np.float64(79.48874016960578), np.float64(78.77254349630981), np.float64(79.87930211359028), np.float64(78.9389659158946), np.float64(78.83727760421725), np.float64(79.68838092407532), np.float64(78.99457167098508), np.float64(79.67388180368206), np.float64(79.50978335300529), np.float64(79.47979010090648), np.float64(78.50575002795527), np.float64(78.88831932031438), np.float64(79.47798585926664), np.float64(79.83976919520863), np.float64(78.88499985430967), np.float64(79.43572526258949), np.float64(79.63234645465613), np.float64(78.7602933976122), np.float64(79.39809770023683), np.float64(79.90842151231512), np.float64(80.06283342802206), np.float64(79.60139138789765), np.float64(79.95322956710423), np.float64(80.05745887062704), np.float64(79.61852378068555), np.float64(80.42271879575435), np.float64(79.67257859050736), np.float64(80.6996797665481), np.float64(80.23593484032477), np.float64(80.62697108048653), np.float64(79.44317813169357), np.float64(102.4259029522851), np.float64(75.8062570892965), np.float64(75.51744159319787), np.float64(75.72263336991094), np.float64(75.56158585570114), np.float64(75.8140413843716), np.float64(75.7888446860275), np.float64(75.1074166766523), np.float64(76.2123971272475), np.float64(76.00605521802225), np.float64(76.72888275685403), np.float64(75.85891687610372), np.float64(76.79996082330929), np.float64(76.95206117010264)]"
3,carlos-sainz-jr,6,4,5284.598882048,"['soft', 'medium', 'soft']","[20, 42]",3,66,"[np.float64(82.22703245139333), np.float64(79.40801291460062), np.float64(79.68878752808874), np.float64(79.5610825319848), np.float64(78.91958760159355), np.float64(78.7396793055742), np.float64(79.48990408145059), np.float64(79.30482855266379), np.float64(78.41890727912491), np.float64(78.56277178766588), np.float64(79.23486901640658), np.float64(78.66622386210678), np.float64(79.1699691450897), np.float64(80.13606049667204), np.float64(79.55820145806132), np.float64(80.05783401238287), np.float64(80.47262997535874), np.float64(80.58102861596598), np.float64(80.81734977224728), np.float64(81.05104161291614), np.float64(104.35499294642673), np.float64(78.5660893668739), np.float64(78.6572409535006), np.float64(78.90088268500833), np.float64(78.28736498541149), np.float64(79.17311764172486), np.float64(78.63452715799217), np.float64(77.2517819447739), np.float64(78.68997216972849), np.float64(77.64095414104251), np.float64(78.63796982746122), np.float64(77.5222017856577), np.float64(78.7898280365413), np.float64(77.86434540407912), np.float64(77.890927307855), np.float64(78.82466519536057), np.float64(79.41073120962827), np.float64(78.42820358598567), np.float64(78.88303827020934), np.float64(78.95920193952547), np.float64(79.25288986442284), np.float64(79.10399854560097), np.float64(102.98891796019277), np.float64(76.42750961418585), np.float64(76.65776714458005), np.float64(76.61334253005585), np.float64(76.84675026284033), np.float64(76.28800770683506), np.float64(76.04023372212319), np.float64(77.09778134383058), np.float64(77.05858523167237), np.float64(75.97055737072415), np.float64(76.94427049189788), np.float64(76.59140509269123), np.float64(77.51955292951092), np.float64(76.46274208451415), np.float64(77.42039179018947), np.float64(77.59605819637018), np.float64(77.51575858490375), np.float64(77.3499308280972), np.float64(78.1314145176516), np.float64(78.29725236511237), np.float64(78.14573619253105), np.float64(77.94601073611813), np.float64(79.0036467320393), np.float64(79.11484446973057)]"
3,pierre-gasly,7,5,5291.074913678722,"['soft', 'medium', 'medium']","[19, 42]",2,66,"[np.float64(82.58756539118883), np.float64(80.49401097206736), np.float64(79.04165313006675), np.float64(79.59412583013079), np.float64(79.57555418438754), np.float64(79.26258409281049), np.float64(78.65461529822272), np.float64(79.31466978523646), np.float64(79.4221632585454), np.float64(79.17253119706982), np.float64(80.03874914260615), np.float64(79.47528008690787), np.float64(80.01936800304165), np.float64(80.32481654812187), np.float64(80.52243417544304), np.float64(80.04518879540885), np.float64(80.00045033768365), np.float64(80.0378568705717), np.float64(80.79772876078796), np.float64(104.11384395819326), np.float64(78.02356654180318), np.float64(80.67439672915354), np.float64(78.28573554088575), np.float64(77.67621803731895), np.float64(78.71280504447093), np.float64(78.90923034230542), np.float64(78.2327226446791), np.float64(78.87203495739635), np.float64(77.80629557626865), np.float64(79.03264776378691), np.float64(78.39853179690152), np.float64(78.03867522044656), np.float64(78.40360945864538), np.float64(78.27104210393925), np.float64(79.22775548817447), np.float64(78.50030008910475), np.float64(79.74851181981663), np.float64(80.2534595189815), np.float64(79.15219557259624), np.float64(79.9125944869404), np.float64(79.37434993861558), np.float64(80.60771747258079), np.float64(103.05597024718402), np.float64(77.51500734829868), np.float64(76.85540574751543), np.float64(77.98416743459057), np.float64(76.90026230322229), np.float64(77.98319621669701), np.float64(78.00122380564899), np.float64(76.65509443375038), np.float64(77.89958602465097), np.float64(76.83548445635333), np.float64(77.05205937166834), np.float64(78.37856603096593), np.float64(78.21731995743573), np.float64(77.28299611359728), np.float64(78.14465244173853), np.float64(78.27785618756462), np.float64(78.64769226464479), np.float64(78.37707609940574), np.float64(77.8906287670007), np.float64(78.86922485852074), np.float64(78.57196846346518), np.float64(78.15543333838262), np.float64(78.3921249083049), np.float64(79.14973672484729)]"
3,charles-leclerc,5,6,5295.644912932587,"['medium', 'soft', 'medium']","[20, 41]",2,66,"[np.float64(84.7114528810996), np.float64(80.75881137351129), np.float64(80.01886869358798), np.float64(80.42866099202985), np.float64(79.66600468684317), np.float64(79.06033644497809), np.float64(79.18301069887336), np.float64(79.52587683547087), np.float64(79.32806203230722), np.float64(79.21084309280356), np.float64(80.33713835133864), np.float64(79.98862548401499), np.float64(80.46688135544407), np.float64(80.05131212765927), np.float64(80.66497515047696), np.float64(80.01137028315051), np.float64(79.64663016862713), np.float64(80.2175502014268), np.float64(81.11160743106066), np.float64(80.30863219206242), np.float64(103.85076836845448), np.float64(78.51234861439222), np.float64(78.26006795479488), np.float64(77.37308118017962), np.float64(76.3169562267928), np.float64(77.95445703581633), np.float64(77.95509057319005), np.float64(78.32440824835444), np.float64(78.36506731790034), np.float64(78.43076957471473), np.float64(78.1536757061034), np.float64(78.09079211762933), np.float64(78.9227689024867), np.float64(78.67450663704825), np.float64(78.8349702616148), np.float64(79.29320929387937), np.float64(78.31270071899769), np.float64(79.69657190889554), np.float64(79.2855306204247), np.float64(79.93331145020362), np.float64(80.35182271569144), np.float64(103.39391358012253), np.float64(77.50042945477698), np.float64(78.24841927003776), np.float64(77.11737874112623), np.float64(77.22075471608301), np.float64(78.12971202005517), np.float64(77.54358353909028), np.float64(77.76506140989898), np.float64(76.81713185173197), np.float64(78.13844854103601), np.float64(77.9731436165383), np.float64(77.67960505166211), np.float64(77.7728433173268), np.float64(78.61785148077729), np.float64(78.1000518082869), np.float64(77.93475476735219), np.float64(78.56349553393831), np.float64(78.30927077209031), np.float64(78.33899868597547), np.float64(78.50248959439675), np.float64(79.35295544659571), np.float64(79.03547320986969), np.float64(79.2848520036942), np.float64(78.89571138316396), np.float64(79.19716834423465)]"
3,esteban-ocon,10,7,5301.896135085899,"['soft', 'medium', 'soft']","[21, 44]",7,66,"[np.float64(83.41116972569407), np.float64(80.38847430670025), np.float64(78.5060806608383), np.float64(78.64775627834946), np.float64(79.4885771132774), np.float64(78.73445632250474), np.float64(79.68505922336034), np.float64(79.26839909711555), np.float64(79.04370212034011), np.float64(79.01469349737428), np.float64(79.72973097065908), np.float64(80.24445581537957), np.float64(80.00342005287673), np.float64(80.59135446792513), np.float64(80.43844339741062), np.float64(80.25012860138222), np.float64(80.5686877574173), np.float64(80.98136946062824), np.float64(80.72520306339194), np.float64(81.03576212967992), np.float64(81.49917055931515), np.float64(105.13827300369573), np.float64(78.36289643332186), np.float64(78.54842878870731), np.float64(78.85233742508629), np.float64(78.69302639603339), np.float64(79.04045531375682), np.float64(78.17117908341727), np.float64(79.0245269387639), np.float64(79.06159312236586), np.float64(78.99518982080804), np.float64(78.51630196959115), np.float64(78.94390815688865), np.float64(78.16243267396578), np.float64(79.00892174845717), np.float64(78.48141244632932), np.float64(78.58077889667726), np.float64(79.16178111543094), np.float64(79.55833433114378), np.float64(79.58749007632585), np.float64(80.2475876183328), np.float64(80.6900745394494), np.float64(80.02971333800309), np.float64(80.66465767672976), np.float64(102.87263455694253), np.float64(76.04041951913483), np.float64(76.63733059659587), np.float64(76.02663859278447), np.float64(77.08742910245141), np.float64(76.90819219781287), np.float64(75.8999861054633), np.float64(76.66375675166721), np.float64(76.98588603172983), np.float64(76.93772325527857), np.float64(77.19724051445058), np.float64(77.07728863365739), np.float64(76.54809730169474), np.float64(76.80155336733532), np.float64(77.27395195165079), np.float64(77.69561857268228), np.float64(77.32300723301285), np.float64(78.82662596773196), np.float64(78.2381182963885), np.float64(78.13991075863059), np.float64(78.47823397185391), np.float64(78.89987748581251)]"
3,oscar-piastri,8,8,5336.317497547011,"['medium', 'soft', 'hard']","[21, 41]",4,66,"[np.float64(84.14683357791978), np.float64(80.68705237087131), np.float64(81.09512396189992), np.float64(80.29032695315095), np.float64(79.75358365328543), np.float64(79.22047745471457), np.float64(79.24822679741395), np.float64(79.60505761445751), np.float64(79.78288000482259), np.float64(80.39982356368955), np.float64(80.56979419914896), np.float64(79.43136616470676), np.float64(79.47532535732395), np.float64(80.57296490563884), np.float64(80.56448109779039), np.float64(80.81873672403462), np.float64(80.140408973924), np.float64(80.61031345227474), np.float64(81.54155639628021), np.float64(81.49127706132572), np.float64(81.84603496943483), np.float64(104.92043921208796), np.float64(78.4240642427093), np.float64(78.51389730089669), np.float64(78.35727177354484), np.float64(79.22027808816136), np.float64(78.40331333178938), np.float64(79.16434277841269), np.float64(78.22238510551226), np.float64(78.32934034875706), np.float64(78.59806917629857), np.float64(78.98063513184782), np.float64(78.7537345289448), np.float64(77.97759097639683), np.float64(78.32491110329795), np.float64(79.38202843199582), np.float64(79.5935410187408), np.float64(78.6155528230644), np.float64(80.15652371319752), np.float64(79.77315916214741), np.float64(80.493590846542), np.float64(103.17341168235258), np.float64(77.87850602656121), np.float64(77.79413095074088), np.float64(78.42134213137706), np.float64(78.49164447851078), np.float64(78.43668765946043), np.float64(78.1046689730042), np.float64(78.0997818327249), np.float64(78.4007436767856), np.float64(78.89952883779642), np.float64(78.60204222968709), np.float64(78.37135412334231), np.float64(78.62687504204368), np.float64(79.26874284831705), np.float64(78.36618514867259), np.float64(77.44503657925034), np.float64(78.11084496481591), np.float64(77.89506862787616), np.float64(77.84560521221054), np.float64(77.83277688059879), np.float64(77.79451045057603), np.float64(78.70746235204057), np.float64(79.07483027478796), np.float64(78.25787468716526), np.float64(78.48443874872397)]"
