race_number,Driver,starting_position,finishing_position,race_time,strategy,pit_laps,overtakes,number_of_laps_completed,lap_times
32,oscar-piastri,8,8,5344.136871546831,"['hard', 'soft', 'hard']","[30, 49]",6,66,"[np.float64(86.32849592051193), np.float64(80.6296322005256), np.float64(80.5877159192705), np.float64(81.91965784559018), np.float64(81.91262223151273), np.float64(80.64116670800473), np.float64(80.46257400836495), np.float64(80.92108132960227), np.float64(79.62775688365764), np.float64(80.24648775873807), np.float64(80.37953745635883), np.float64(80.6736541806694), np.float64(79.90778643199764), np.float64(80.08918682773445), np.float64(80.38761495234132), np.float64(81.11409884470062), np.float64(80.23718096977804), np.float64(79.71685126341953), np.float64(81.30743021572025), np.float64(80.3950237535881), np.float64(80.71423136665706), np.float64(82.00515637088701), np.float64(80.38839954946012), np.float64(81.55848946942879), np.float64(79.99641068915729), np.float64(81.52156524790254), np.float64(80.36690302112467), np.float64(81.4477388596772), np.float64(81.17336957593382), np.float64(81.87708343807286), np.float64(104.50584728462962), np.float64(76.63967349756777), np.float64(76.36423987358442), np.float64(77.72892604604442), np.float64(76.88853051620734), np.float64(76.57561146604819), np.float64(76.49335330849267), np.float64(76.99259459722194), np.float64(76.94375113071608), np.float64(76.57422996616147), np.float64(77.78446386141972), np.float64(77.69762509540185), np.float64(77.81057869660602), np.float64(78.46176614469813), np.float64(78.2395424353313), np.float64(78.52610420374177), np.float64(79.00450867378657), np.float64(79.18855871627441), np.float64(78.78440775255166), np.float64(101.7521870988022), np.float64(77.42361804639044), np.float64(77.29119572688761), np.float64(77.84286785863941), np.float64(77.96963805980819), np.float64(77.99612999553263), np.float64(77.21209356519877), np.float64(77.83472804965761), np.float64(77.58413275314732), np.float64(77.8883423873313), np.float64(78.35019796586789), np.float64(77.16133373834329), np.float64(78.29464969102393), np.float64(78.42307257565022), np.float64(77.68183544774706), np.float64(77.49002092797963), np.float64(77.97515632701493)]"
32,fernando-alonso,11,9,5354.594708380197,"['soft', 'medium', 'medium']","[20, 42]",4,66,"[np.float64(84.05346725487095), np.float64(79.46572968074685), np.float64(79.70189623295144), np.float64(79.41939068782719), np.float64(80.29518322701263), np.float64(80.37777865003825), np.float64(80.64661337952303), np.float64(79.31464027723987), np.float64(79.55681157088415), np.float64(79.95599720656794), np.float64(79.96022930015853), np.float64(80.08418182239411), np.float64(79.7243440341569), np.float64(80.38653944157906), np.float64(80.09233963128982), np.float64(81.16749706653056), np.float64(80.53696761517404), np.float64(80.40274814339845), np.float64(80.53825321377927), np.float64(80.47610682628101), np.float64(103.90553109209718), np.float64(78.52688204905648), np.float64(79.71304643805308), np.float64(78.51984289675218), np.float64(79.3286064282098), np.float64(78.9618166542323), np.float64(78.55276422486216), np.float64(78.80239664344515), np.float64(79.19831451111752), np.float64(78.86563189348922), np.float64(79.20286567592208), np.float64(79.40606680495044), np.float64(78.98873526434284), np.float64(77.87900390178244), np.float64(79.22130576309452), np.float64(78.6395122256652), np.float64(79.38769110081455), np.float64(79.71548516264274), np.float64(80.22577542563421), np.float64(79.59813281901035), np.float64(79.8921846726142), np.float64(79.51762014048896), np.float64(103.31741595265581), np.float64(76.68071685830185), np.float64(77.35278567466345), np.float64(77.57948108657207), np.float64(77.02682413539925), np.float64(76.747276894574), np.float64(77.63818483153919), np.float64(77.12331042932435), np.float64(78.50558320632184), np.float64(77.94071473436445), np.float64(77.75883567734071), np.float64(77.47856656817459), np.float64(78.45506367991253), np.float64(77.30194986760559), np.float64(78.56684766829406), np.float64(77.54549968684849), np.float64(78.39476453471461), np.float64(78.04786168436603), np.float64(79.08907960931153), np.float64(78.7023156450662), np.float64(79.43631578197957), np.float64(78.21425299581384), np.float64(79.19592855864386), np.float64(79.94323961858882)]"
32,esteban-ocon,10,10,5360.334122244683,"['soft', 'medium', 'medium']","[19, 40]",6,66,"[np.float64(83.71657395437488), np.float64(79.66121238682219), np.float64(79.82160480936399), np.float64(78.59898098793504), np.float64(78.62319619152116), np.float64(79.26391941970468), np.float64(79.45406976774913), np.float64(78.7375396886716), np.float64(80.07757221325116), np.float64(79.55011753994245), np.float64(79.69540829433704), np.float64(80.42439668806819), np.float64(79.92286710621372), np.float64(79.77106055510086), np.float64(80.30268565736122), np.float64(80.60504045904977), np.float64(81.20676252278301), np.float64(80.04061490220504), np.float64(81.73294930525093), np.float64(103.72261513696228), np.float64(78.92140886259426), np.float64(78.7647491521991), np.float64(78.7263278504152), np.float64(79.83128801891854), np.float64(79.01329670309934), np.float64(78.94968908482365), np.float64(78.60222618216089), np.float64(79.10967560620931), np.float64(79.14458415092527), np.float64(79.00791482308072), np.float64(79.4668673931312), np.float64(79.3530662795673), np.float64(79.07270604241823), np.float64(80.07793986322231), np.float64(80.23644296560127), np.float64(79.28616642346648), np.float64(79.06517741019584), np.float64(80.20738171738246), np.float64(79.78266328662095), np.float64(80.69330023841836), np.float64(102.95828011763376), np.float64(77.08096331262067), np.float64(77.10351944570245), np.float64(77.9987349098294), np.float64(77.8627103556412), np.float64(77.20590810437226), np.float64(78.2568364061544), np.float64(78.3503488907949), np.float64(77.83261385851418), np.float64(78.21253545150334), np.float64(78.13482906308852), np.float64(78.19230636585283), np.float64(78.18708304806648), np.float64(77.83247530550197), np.float64(78.04362489172107), np.float64(77.88837036773171), np.float64(78.94729160916152), np.float64(78.09322654802736), np.float64(79.07927234702338), np.float64(79.06813141691948), np.float64(79.26185342494723), np.float64(79.92980799575734), np.float64(78.69867733749022), np.float64(78.9339922026785), np.float64(79.59201369274757), np.float64(79.64194333438756)]"
32,valtteri-bottas,12,11,5376.425420441232,"['medium', 'soft', 'hard']","[22, 43]",6,66,"[np.float64(85.00078615329177), np.float64(80.56027076653017), np.float64(81.27077746204523), np.float64(80.35937088167627), np.float64(79.89522177457916), np.float64(79.81087836035267), np.float64(80.75909102994808), np.float64(79.95809131906361), np.float64(80.20344862732891), np.float64(79.95624866674218), np.float64(79.97931697452282), np.float64(80.35735925976991), np.float64(80.40826611754841), np.float64(80.08035277044976), np.float64(80.385969545429), np.float64(80.89602237651714), np.float64(80.51964192747266), np.float64(81.49231816671772), np.float64(81.17330923911648), np.float64(81.53952692745246), np.float64(81.37516948271461), np.float64(81.85914890032848), np.float64(105.0512563940724), np.float64(77.04297801680887), np.float64(77.56138335012845), np.float64(77.80488425132603), np.float64(77.65581163454789), np.float64(78.44032860684545), np.float64(78.76116822497353), np.float64(78.07246202440703), np.float64(77.78909404599372), np.float64(79.02086818067735), np.float64(78.78867004022797), np.float64(79.25921123271797), np.float64(78.30075544926798), np.float64(77.99805139765168), np.float64(79.32172054200721), np.float64(79.6973416417278), np.float64(79.72132931417866), np.float64(80.14073687513434), np.float64(79.20526778693717), np.float64(80.49863304390082), np.float64(80.1181384776429), np.float64(103.49691817147034), np.float64(79.01308610917903), np.float64(77.90987235473929), np.float64(78.73733900314294), np.float64(78.32591884939028), np.float64(77.88427550642035), np.float64(78.64769915281767), np.float64(78.6593447736468), np.float64(77.89302081147466), np.float64(77.77984337331404), np.float64(78.46614690975515), np.float64(78.27728219902532), np.float64(78.64377934514684), np.float64(77.76188934391952), np.float64(78.44271775966645), np.float64(78.33217857818673), np.float64(78.41558829574633), np.float64(79.17181794700842), np.float64(78.63056639178022), np.float64(78.21713612125166), np.float64(77.98304836409966), np.float64(78.80481490780508), np.float64(78.69347761214561)]"
32,nico-hulkenberg,13,12,5395.17204297465,"['hard', 'medium', 'soft']","[31, 52]",8,66,"[np.float64(86.13761107113483), np.float64(81.39859760253641), np.float64(81.26467387745053), np.float64(80.88550295909891), np.float64(81.03704172130604), np.float64(80.99089322638773), np.float64(81.16950329059365), np.float64(80.53983554433634), np.float64(81.33970641578578), np.float64(80.54679999661339), np.float64(80.64712769904064), np.float64(80.77594871786289), np.float64(80.50102944854555), np.float64(80.10870539817698), np.float64(81.39348461843011), np.float64(80.70406279096468), np.float64(80.87998945206647), np.float64(81.25347426769665), np.float64(81.58632572927988), np.float64(81.54986928742419), np.float64(80.53087274616725), np.float64(81.625857699976), np.float64(82.09540253696687), np.float64(81.14589876642155), np.float64(81.39768359565049), np.float64(81.63672347264198), np.float64(81.06094986904182), np.float64(82.15223570723869), np.float64(81.82528840749697), np.float64(82.00163551652842), np.float64(82.38401199928694), np.float64(105.61016108169531), np.float64(77.62472911748264), np.float64(78.6792573688965), np.float64(78.34560124752238), np.float64(78.71203264972354), np.float64(78.57360894088112), np.float64(78.48861067805954), np.float64(78.02968808481323), np.float64(77.91237203197005), np.float64(78.58179250904742), np.float64(78.2861728906004), np.float64(78.42920452880841), np.float64(78.97168088071354), np.float64(79.81902082918269), np.float64(78.08958877814715), np.float64(78.71683673763305), np.float64(79.25560457046807), np.float64(79.7443227207129), np.float64(79.1226749188986), np.float64(79.30334703039975), np.float64(78.90717365465161), np.float64(101.98177543483314), np.float64(76.72775976519175), np.float64(75.96117249935664), np.float64(76.8692313056844), np.float64(77.17484600338089), np.float64(77.71108883582829), np.float64(77.41529621244678), np.float64(75.38340818873756), np.float64(76.38671991719826), np.float64(75.78337955997432), np.float64(76.70726118516357), np.float64(76.83656281182593), np.float64(76.91695327293684), np.float64(76.99690204218103)]"
32,sergio-perez,9,13,5403.625742039965,"['hard', 'soft', 'hard']","[34, 54]",4,66,"[np.float64(86.77847527849904), np.float64(81.40540198614686), np.float64(81.37823700371737), np.float64(80.57080494024234), np.float64(81.43190659694098), np.float64(81.76584558642877), np.float64(80.62701448860736), np.float64(80.59855287355253), np.float64(80.6036131518988), np.float64(79.93575661236427), np.float64(79.94158998840935), np.float64(80.64720130917756), np.float64(80.24242301764862), np.float64(80.40755799579631), np.float64(80.24998491346804), np.float64(80.77542564641486), np.float64(80.7495873063848), np.float64(80.18912908431685), np.float64(81.5108609192285), np.float64(80.7010417110463), np.float64(81.29966308031597), np.float64(80.39735840216692), np.float64(80.7322417371748), np.float64(81.28670218529412), np.float64(81.39635041802235), np.float64(81.28698703579691), np.float64(81.36520315925374), np.float64(81.80906678939773), np.float64(82.22605495295382), np.float64(81.9181681581279), np.float64(81.00206494964577), np.float64(82.51898831112715), np.float64(81.85347293867439), np.float64(82.26565766482338), np.float64(104.39391731904836), np.float64(77.23442413149864), np.float64(76.17095843587262), np.float64(76.27159216461737), np.float64(76.32473806273491), np.float64(76.27372944198913), np.float64(76.56183298573106), np.float64(78.27260698752835), np.float64(77.84892426259877), np.float64(78.53846602053244), np.float64(77.69269732059689), np.float64(79.01685050384576), np.float64(79.56473300783696), np.float64(79.69847505131659), np.float64(77.7057185634228), np.float64(78.05164295416701), np.float64(79.1417793947762), np.float64(78.64368085318215), np.float64(79.1755019218035), np.float64(78.26945451450467), np.float64(102.55985482837418), np.float64(78.45574933797022), np.float64(77.23130216166236), np.float64(77.96257320750418), np.float64(77.94314854129031), np.float64(78.78359832006153), np.float64(77.56979341115357), np.float64(77.24793446315216), np.float64(77.19054535741273), np.float64(78.27330021034447), np.float64(76.93333110655554), np.float64(77.87763879349009)]"
32,lance-stroll,14,14,5423.719383629303,"['soft', 'hard', 'medium']","[21, 55]",7,66,"[np.float64(84.66818266857985), np.float64(80.84124958704477), np.float64(80.38919788746674), np.float64(80.07032210117738), np.float64(79.9253035481412), np.float64(80.57293458116375), np.float64(80.71858984361188), np.float64(79.41637919792451), np.float64(79.87729450235538), np.float64(80.54953249024052), np.float64(80.43683829673428), np.float64(80.31802483571465), np.float64(80.2170022833056), np.float64(79.69210277914836), np.float64(81.05872075375176), np.float64(80.85653683999848), np.float64(80.7144345260846), np.float64(80.98558235119562), np.float64(81.06288954466474), np.float64(82.0639815605227), np.float64(81.25021234189681), np.float64(105.40638945632777), np.float64(79.62789170074615), np.float64(80.63163649047881), np.float64(80.31523654133242), np.float64(80.74094960197169), np.float64(80.33418626148023), np.float64(79.22846924042685), np.float64(80.10733483113746), np.float64(81.6159898225757), np.float64(80.0464557509224), np.float64(80.90883320483744), np.float64(80.05774641694997), np.float64(78.87643552340704), np.float64(79.8738326163547), np.float64(79.75607952034788), np.float64(79.10945251504569), np.float64(78.97861424311716), np.float64(79.85398682871119), np.float64(79.16787495242949), np.float64(80.44705402744493), np.float64(79.48425467761433), np.float64(79.47740965128379), np.float64(80.64870952948871), np.float64(80.6575862016992), np.float64(80.51643166970474), np.float64(80.71793113945192), np.float64(80.3945002481157), np.float64(80.99283408539), np.float64(80.12202453396924), np.float64(80.93763983704228), np.float64(80.78664571765415), np.float64(79.9205254783717), np.float64(81.46251748447587), np.float64(80.10107205736713), np.float64(103.5490369216813), np.float64(76.95282881345956), np.float64(77.82488968614827), np.float64(77.02002869133335), np.float64(77.8434284019357), np.float64(77.44422666440225), np.float64(77.09501539918021), np.float64(76.92196253845461), np.float64(76.43482737520567), np.float64(77.15458474291182), np.float64(76.75263449999454)]"
32,alexander-albon,19,15,5441.358979423904,"['hard', 'soft', 'hard']","[31, 50]",8,66,"[np.float64(87.93671772287281), np.float64(82.45504521036389), np.float64(82.53858323467675), np.float64(81.26806484337428), np.float64(81.43163379139638), np.float64(81.28722057872274), np.float64(82.36087126236583), np.float64(81.95755347712078), np.float64(81.17519911318215), np.float64(81.03446721154326), np.float64(81.50692317215608), np.float64(82.3742559243291), np.float64(81.79467490750062), np.float64(81.53756371712349), np.float64(81.18931163652266), np.float64(81.98072398281664), np.float64(82.6112934676278), np.float64(82.40541212917157), np.float64(81.21271591922095), np.float64(81.9212465755537), np.float64(82.79447759742196), np.float64(83.18013684044297), np.float64(82.41214710950089), np.float64(82.34943778677395), np.float64(83.09113476873951), np.float64(82.77744350322317), np.float64(81.4478339326333), np.float64(82.18549413201582), np.float64(82.8774368181737), np.float64(82.69324132810708), np.float64(81.94000110006195), np.float64(105.26845175069435), np.float64(77.41456641965746), np.float64(78.09048884296739), np.float64(78.85930443842906), np.float64(78.74294190874329), np.float64(78.42247319012901), np.float64(79.34832589084509), np.float64(78.72143256653366), np.float64(78.59212730202997), np.float64(79.07690847068214), np.float64(78.97603922019474), np.float64(79.31287000621596), np.float64(78.11984573544996), np.float64(78.74290507222523), np.float64(78.35039421110598), np.float64(80.072122350235), np.float64(79.10523007256222), np.float64(80.24162741530868), np.float64(79.99673891810612), np.float64(103.15921741208727), np.float64(78.66206543185604), np.float64(79.65236671211366), np.float64(78.74654307322137), np.float64(78.69976104860203), np.float64(78.81714150473508), np.float64(80.02665771816822), np.float64(78.80598554413602), np.float64(78.87356275305716), np.float64(79.65292264780845), np.float64(79.33190843887363), np.float64(79.015647216336), np.float64(78.74656962042445), np.float64(78.40668897925421), np.float64(78.29326746746823), np.float64(78.31258550238346)]"
32,yuki-tsunoda,17,16,5446.522431193806,"['soft', 'medium', 'medium']","[19, 44]",6,66,"[np.float64(83.86058939663306), np.float64(81.18056387275345), np.float64(80.87353590953762), np.float64(79.90795922677465), np.float64(80.18754127032487), np.float64(80.2841347990881), np.float64(81.03470001833726), np.float64(80.09444188597213), np.float64(80.74276187676469), np.float64(80.70340511336194), np.float64(80.72712298600577), np.float64(81.2991028875987), np.float64(80.79307488725472), np.float64(80.62698167068551), np.float64(81.83391952047462), np.float64(80.8820615449198), np.float64(81.18908767062463), np.float64(81.94273157280047), np.float64(81.09439505051459), np.float64(104.7418091166532), np.float64(79.55482780024926), np.float64(80.05548139745186), np.float64(79.71794118359345), np.float64(80.32190224393109), np.float64(80.34781273008186), np.float64(80.49706869669703), np.float64(80.02329905224545), np.float64(79.67853545524072), np.float64(81.08710567444747), np.float64(80.58349149768908), np.float64(80.68450372349), np.float64(79.95928950609012), np.float64(81.28885161618292), np.float64(79.96272428712568), np.float64(80.37825385095158), np.float64(80.99428131767212), np.float64(80.78040670146386), np.float64(80.91723115767925), np.float64(81.2286602811585), np.float64(80.37568079565612), np.float64(81.32205071683312), np.float64(81.07158533239169), np.float64(82.13113064668075), np.float64(81.61641191304497), np.float64(104.15261702720107), np.float64(77.8677481691604), np.float64(77.99403869930696), np.float64(78.57720420583375), np.float64(78.31555810838086), np.float64(78.53158178947946), np.float64(78.32981593967246), np.float64(78.97675238066927), np.float64(78.96539777924326), np.float64(78.85860305274694), np.float64(78.65674247134515), np.float64(79.05949547348786), np.float64(80.11332328843275), np.float64(79.01199771052184), np.float64(78.67538390221598), np.float64(79.9326115311957), np.float64(79.20216154525166), np.float64(79.75564574386328), np.float64(79.11893127557), np.float64(79.68473443736417), np.float64(79.4764816747454), np.float64(79.22224696460383)]"
32,kevin-magnussen,16,17,5450.220301365908,"['soft', 'medium', 'medium']","[19, 42]",7,66,"[np.float64(83.82583817979652), np.float64(80.57256522109968), np.float64(80.97890223480076), np.float64(79.73747618102477), np.float64(81.13907749200072), np.float64(80.15551379908874), np.float64(81.26331015961581), np.float64(80.29119772819699), np.float64(81.0588218840138), np.float64(80.62480361465431), np.float64(80.67263232405841), np.float64(81.27912766872065), np.float64(80.43235640428819), np.float64(81.2197553515947), np.float64(81.52187609095999), np.float64(81.07183955572842), np.float64(81.77625022654686), np.float64(81.67650035321154), np.float64(81.08168863877258), np.float64(104.95048082028131), np.float64(78.77552677408384), np.float64(79.35216142756423), np.float64(79.70754971644236), np.float64(79.97399778830689), np.float64(78.82455145910153), np.float64(80.70267769841625), np.float64(81.23278056078472), np.float64(80.31845952334777), np.float64(81.4504353007011), np.float64(81.36681483212983), np.float64(82.32202630986654), np.float64(81.00468375169174), np.float64(80.45788747648932), np.float64(80.36761401180445), np.float64(80.27688735503592), np.float64(80.7421717716579), np.float64(80.78821180527159), np.float64(81.31869485825143), np.float64(80.63140627148633), np.float64(81.38526695873267), np.float64(81.48869600886911), np.float64(81.35674722911801), np.float64(105.03527093285126), np.float64(78.29380825116296), np.float64(78.89109855842247), np.float64(78.76762167987988), np.float64(77.8320450351231), np.float64(78.3371631882638), np.float64(78.64391959994073), np.float64(78.41393826441899), np.float64(78.50465476464389), np.float64(79.28664789795567), np.float64(79.26340350248304), np.float64(79.55149555378107), np.float64(78.95762009612753), np.float64(79.62105546601093), np.float64(79.32863649589129), np.float64(79.87510072561615), np.float64(78.72201474596388), np.float64(79.02949048321936), np.float64(79.41320487101976), np.float64(80.10509664673755), np.float64(79.78216691386255), np.float64(80.0363108413042), np.float64(80.36455438396581), np.float64(80.09076953069383)]"
32,guanyu-zhou,15,18,5450.749974125611,"['medium', 'soft', 'hard']","[21, 43]",5,66,"[np.float64(86.56120727183679), np.float64(81.16882831479104), np.float64(81.1044840578374), np.float64(80.54478494261409), np.float64(79.73077063850151), np.float64(81.42804158741528), np.float64(80.81772669811869), np.float64(80.19529304200013), np.float64(80.65808790966658), np.float64(81.03442443469307), np.float64(80.46950455190523), np.float64(81.34174771658613), np.float64(80.58387568561136), np.float64(80.64511061822935), np.float64(81.56551711391218), np.float64(81.05749508177419), np.float64(81.52463188267855), np.float64(82.2849465508878), np.float64(82.0329424351047), np.float64(82.61264810157162), np.float64(82.28667848306264), np.float64(105.16494972785829), np.float64(78.15915764341264), np.float64(80.43220779149502), np.float64(79.66942319265524), np.float64(79.07470386975916), np.float64(79.73747514441393), np.float64(79.1451331447366), np.float64(78.75965741998982), np.float64(78.29907342196199), np.float64(79.52151725105074), np.float64(80.55125780015499), np.float64(78.89538155985699), np.float64(79.99787774341826), np.float64(80.20115977321953), np.float64(80.59467739989782), np.float64(80.14430753855339), np.float64(80.36550038409932), np.float64(80.22740836844248), np.float64(81.11038588345916), np.float64(81.21960435645217), np.float64(81.12663033838868), np.float64(82.0552444463366), np.float64(103.64637879760332), np.float64(79.31656115223947), np.float64(79.5782936912294), np.float64(79.37244182974268), np.float64(78.93826010173137), np.float64(78.60458110695139), np.float64(79.19433167108065), np.float64(79.04287338446927), np.float64(79.23606541057356), np.float64(78.76044202511481), np.float64(79.8015715749857), np.float64(79.09706188790832), np.float64(79.8184765164496), np.float64(79.63573706430914), np.float64(78.64006970653496), np.float64(79.74879734176555), np.float64(78.68211758946337), np.float64(78.50648390070695), np.float64(79.77140781119125), np.float64(80.10828712599505), np.float64(79.98682676926305), np.float64(80.2301977113249), np.float64(79.09920690307676)]"
32,daniel-ricciardo,18,19,5456.246072377586,"['medium', 'soft', 'medium']","[21, 41]",4,66,"[np.float64(86.27970545749618), np.float64(81.01591713311205), np.float64(80.70402978681194), np.float64(80.96192695356281), np.float64(82.00365052411497), np.float64(80.83497090093775), np.float64(81.52522659897352), np.float64(80.19640289819037), np.float64(81.4688382368308), np.float64(80.44124596799645), np.float64(81.53071273854206), np.float64(81.23028695436678), np.float64(81.4606069322762), np.float64(81.45219407435951), np.float64(80.61535360926602), np.float64(81.71053066582945), np.float64(81.91594088675757), np.float64(82.15803604255788), np.float64(81.675629845252), np.float64(81.48182117524523), np.float64(81.81077801843655), np.float64(105.79428729133309), np.float64(79.92373467375462), np.float64(79.30246941316871), np.float64(79.24420176574722), np.float64(78.25739137621595), np.float64(79.39991081885888), np.float64(80.23819970509601), np.float64(78.60944802287985), np.float64(81.30137708756098), np.float64(79.45147000478858), np.float64(78.64150291530079), np.float64(79.600132084068), np.float64(80.00554835246473), np.float64(80.18328889346074), np.float64(80.10216813420946), np.float64(80.21250347718008), np.float64(79.79420189348416), np.float64(80.4315806032032), np.float64(80.31492042357601), np.float64(81.44190971921918), np.float64(104.48195166064197), np.float64(78.60236803920256), np.float64(79.64763560704644), np.float64(79.70433835816456), np.float64(78.21873913028944), np.float64(79.49190417305482), np.float64(78.88780433044532), np.float64(78.69065261137125), np.float64(79.12907478087088), np.float64(79.11659925965895), np.float64(79.1436682642619), np.float64(78.80977610444022), np.float64(79.93073215740907), np.float64(79.34428098019882), np.float64(79.67877193887152), np.float64(79.81526692744266), np.float64(79.53244753879609), np.float64(79.10882802510227), np.float64(79.39589514602437), np.float64(80.3070218537069), np.float64(79.68003723636218), np.float64(80.25321251405258), np.float64(80.19425707330984), np.float64(80.64608779434404), np.float64(80.21680905943359)]"
32,logan-sargeant,20,20,5482.596937188212,"['medium', 'hard', 'medium']","[23, 54]",2,66,"[np.float64(87.35254521687921), np.float64(81.83871275064645), np.float64(80.84879499478063), np.float64(82.03485146076171), np.float64(81.49909370678496), np.float64(80.31955545741762), np.float64(81.56318578332179), np.float64(81.11804173772055), np.float64(81.23256589846756), np.float64(81.80268757212086), np.float64(81.65039789445206), np.float64(81.41181460963129), np.float64(81.89618480004685), np.float64(81.90683251395787), np.float64(81.97314259436357), np.float64(82.16625345914971), np.float64(82.69241496590256), np.float64(82.0830481129828), np.float64(82.52729251788995), np.float64(82.56386637202141), np.float64(83.44019138211223), np.float64(83.73147178605556), np.float64(83.73139712956645), np.float64(105.39198677557884), np.float64(81.29996293467259), np.float64(80.01914320020961), np.float64(80.68221718366003), np.float64(80.87494276671995), np.float64(80.03661190732376), np.float64(81.07213967082942), np.float64(80.72843628747347), np.float64(81.28440260831641), np.float64(81.65024561161437), np.float64(79.7228468020059), np.float64(81.14781544772832), np.float64(80.43250592517178), np.float64(81.30524138310632), np.float64(81.16119950897038), np.float64(81.47334974377404), np.float64(80.57404673983089), np.float64(81.8040789241723), np.float64(81.09672275090462), np.float64(81.00699028823995), np.float64(80.56265271085954), np.float64(82.485444789596), np.float64(81.0910317807186), np.float64(81.6236695940616), np.float64(80.5540858403199), np.float64(80.76692906130094), np.float64(82.07710177054193), np.float64(81.49721563328828), np.float64(81.23313414267717), np.float64(81.09152241800629), np.float64(81.38128117449673), np.float64(104.31708682024492), np.float64(77.8893192558809), np.float64(78.89337117449503), np.float64(78.75288362333727), np.float64(78.20603359318358), np.float64(78.6771210283863), np.float64(78.0290149519332), np.float64(77.89117169063718), np.float64(77.61475270825717), np.float64(77.83192268552702), np.float64(78.34483949083763), np.float64(78.25145602160484)]"
33,lando-norris,1,1,5303.512985978954,"['hard', 'soft', 'medium']","[29, 50]",5,66,"[np.float64(87.281691996115), np.float64(82.30715526643824), np.float64(81.169890595334), np.float64(80.43223013859324), np.float64(81.30196064741025), np.float64(80.12911404555267), np.float64(80.93756324162679), np.float64(80.51270579341409), np.float64(80.00774998994277), np.float64(81.22234660448832), np.float64(80.75512057553102), np.float64(81.16796823685141), np.float64(80.7992583064493), np.float64(80.44591937987624), np.float64(81.68900477039381), np.float64(80.91195968212043), np.float64(80.45427839600158), np.float64(80.77937944168119), np.float64(81.74564242024549), np.float64(81.3739174760642), np.float64(81.69724488158869), np.float64(82.21759620221098), np.float64(82.2398746398764), np.float64(81.80364135143894), np.float64(81.67842201341047), np.float64(79.71090173210739), np.float64(80.39498001386875), np.float64(80.61659376796095), np.float64(80.07304753971901), np.float64(103.312293933331), np.float64(75.93821517022626), np.float64(76.78949642712644), np.float64(76.29406109480112), np.float64(76.07844877458278), np.float64(76.61372116636856), np.float64(75.9291774196454), np.float64(76.08193411033218), np.float64(77.17844578546938), np.float64(78.5569885085221), np.float64(77.44463222483338), np.float64(76.7471122047244), np.float64(78.85941237193624), np.float64(78.71576725298888), np.float64(78.58410849912975), np.float64(77.87602804683341), np.float64(78.92318763326226), np.float64(78.14361077787312), np.float64(78.66105767399235), np.float64(80.09829030659482), np.float64(79.20321378652842), np.float64(102.14351284114727), np.float64(75.64465603234063), np.float64(76.75543624715492), np.float64(76.7491314005164), np.float64(76.5327033330157), np.float64(75.98645679396199), np.float64(76.10228802787334), np.float64(77.00854786524913), np.float64(76.6686971232162), np.float64(77.10184686409659), np.float64(76.24452195545032), np.float64(76.26074790869338), np.float64(76.88758640463286), np.float64(77.50749444070962), np.float64(76.76935666273819), np.float64(77.42365725852176)]"
33,max-verstappen,2,2,5312.965940975996,"['medium', 'medium', 'medium']","[24, 45]",1,66,"[np.float64(85.26145790148404), np.float64(80.18984737533742), np.float64(81.16715104403269), np.float64(80.23724290516752), np.float64(81.22433869128113), np.float64(80.28310168623976), np.float64(80.96796434449624), np.float64(80.36658827766243), np.float64(80.05679096099423), np.float64(81.24452015328475), np.float64(80.63679337886329), np.float64(81.17550244827063), np.float64(80.79877866306809), np.float64(80.40674541095348), np.float64(81.84061839633603), np.float64(80.87828312289969), np.float64(82.0767801757397), np.float64(82.18035167482833), np.float64(81.82648441845744), np.float64(82.1640686200308), np.float64(82.16826285740505), np.float64(82.53208946942307), np.float64(82.51309630267166), np.float64(82.72584729176546), np.float64(105.7092499687773), np.float64(80.0814758675506), np.float64(79.60285044294714), np.float64(79.60461696452528), np.float64(79.04642217347732), np.float64(79.50792767325592), np.float64(79.39982590404604), np.float64(79.31428467047571), np.float64(79.15645058219802), np.float64(79.03570764978323), np.float64(80.18441538344133), np.float64(80.54215617129937), np.float64(79.39286487366523), np.float64(79.36097751931534), np.float64(80.0006352850386), np.float64(79.63162083276774), np.float64(81.00380254631108), np.float64(81.10897205288228), np.float64(80.11610139690025), np.float64(78.97102615690586), np.float64(78.11532384152402), np.float64(102.41114639351764), np.float64(76.55241434278146), np.float64(77.11001482292272), np.float64(76.23069574240525), np.float64(76.032990029646), np.float64(77.13853207644688), np.float64(77.38854228605517), np.float64(76.93367712000797), np.float64(77.20594629979375), np.float64(76.72146721843433), np.float64(76.75220530845417), np.float64(76.08738436497225), np.float64(77.53136967961227), np.float64(77.10965987451489), np.float64(77.2881678928197), np.float64(77.90763101058624), np.float64(78.06739875655575), np.float64(76.83218883238473), np.float64(77.64759043898215), np.float64(77.95072967364163), np.float64(77.65695679858722)]"
